timestamp,pid,label,rss_kb
1787327634,14313,brain_daemon,340496
1787327634,32999,arc_client,47840
1787327636,14313,brain_daemon,340496
1787327636,32999,arc_client,47840
1787327638,14313,brain_daemon,340528
1787327638,32999,arc_client,47840
1787327640,14313,brain_daemon,344112
1787327640,32999,arc_client,47840
1787327642,14313,brain_daemon,356096
1787327642,32999,arc_client,48336
1787327644,14313,brain_daemon,356096
1787327644,32999,arc_client,48336
1787327646,14313,brain_daemon,356096
1787327646,32999,arc_client,48336
1787327648,14313,brain_daemon,357104
1787327648,32999,arc_client,48432
1787327650,14313,brain_daemon,357104
1787327650,32999,arc_client,48432
1787327652,14313,brain_daemon,357136
1787327652,32999,arc_client,48432
1787327654,14313,brain_daemon,357920
1787327654,32999,arc_client,48432
1787327656,14313,brain_daemon,357920
1787327656,32999,arc_client,48432
1787327658,14313,brain_daemon,357936
1787327658,32999,arc_client,48432
1787327660,14313,brain_daemon,360896
1787327660,32999,arc_client,48928
1787327662,14313,brain_daemon,360928
1787327662,32999,arc_client,48928
1787327664,14313,brain_daemon,360928
1787327664,32999,arc_client,48928
1787327666,14313,brain_daemon,361552
1787327666,32999,arc_client,48944
1787327668,14313,brain_daemon,361552
1787327668,32999,arc_client,48944
1787327670,14313,brain_daemon,362176
1787327670,32999,arc_client,48976
1787327672,14313,brain_daemon,362192
1787327672,32999,arc_client,48976
1787327675,14313,brain_daemon,362192
1787327675,32999,arc_client,48976
1787327677,14313,brain_daemon,362192
1787327677,32999,arc_client,48976
1787327679,14313,brain_daemon,362192
1787327679,32999,arc_client,48976
1787327681,14313,brain_daemon,363952
1787327681,32999,arc_client,49280
1787327683,14313,brain_daemon,365376
1787327683,32999,arc_client,49296
1787327685,14313,brain_daemon,366144
1787327685,32999,arc_client,49296
1787327687,14313,brain_daemon,360544
1787327687,32999,arc_client,49232
1787327689,14313,brain_daemon,359616
1787327689,32999,arc_client,49232
1787327691,14313,brain_daemon,359616
1787327691,32999,arc_client,49232
1787327693,14313,brain_daemon,359616
1787327693,32999,arc_client,49232
1787327695,14313,brain_daemon,359616
1787327695,32999,arc_client,49232
1787327697,14313,brain_daemon,359616
1787327697,32999,arc_client,49232
1787327699,14313,brain_daemon,359616
1787327699,32999,arc_client,49232
1787327701,14313,brain_daemon,359696
1787327701,32999,arc_client,49232
1787327703,14313,brain_daemon,362992
1787327703,32999,arc_client,49584
1787327705,14313,brain_daemon,362992
1787327705,32999,arc_client,49584
1787327707,14313,brain_daemon,363120
1787327707,32999,arc_client,49632
1787327709,14313,brain_daemon,748384
1787327709,32999,arc_client,49552
1787327711,14313,brain_daemon,888256
1787327711,32999,arc_client,48128
1787327713,14313,brain_daemon,922720
1787327713,32999,arc_client,48048
1787327715,14313,brain_daemon,960016
1787327715,32999,arc_client,48048
1787327717,14313,brain_daemon,996960
1787327717,32999,arc_client,48048
1787327719,14313,brain_daemon,1032240
1787327719,32999,arc_client,48048
1787327722,14313,brain_daemon,1066080
1787327722,32999,arc_client,48048
1787327724,14313,brain_daemon,1102672
1787327724,32999,arc_client,48048
1787327726,14313,brain_daemon,1142880
1787327726,32999,arc_client,48080
1787327728,14313,brain_daemon,1182528
1787327728,32999,arc_client,48080
1787327730,14313,brain_daemon,1218368
1787327730,32999,arc_client,48080
1787327732,14313,brain_daemon,1253120
1787327732,32999,arc_client,48080
1787327734,14313,brain_daemon,1289632
1787327734,32999,arc_client,48080
1787327736,14313,brain_daemon,1324560
1787327736,32999,arc_client,48080
1787327738,14313,brain_daemon,1361056
1787327738,32999,arc_client,48080
1787327740,14313,brain_daemon,1397136
1787327740,32999,arc_client,48080
1787327742,14313,brain_daemon,1430768
1787327742,32999,arc_client,48080
1787327744,14313,brain_daemon,1466688
1787327744,32999,arc_client,48080
1787327746,14313,brain_daemon,1501104
1787327746,32999,arc_client,48080
1787327748,14313,brain_daemon,1536864
1787327748,32999,arc_client,48080
1787327750,14313,brain_daemon,1573888
1787327750,32999,arc_client,48080
1787327752,14313,brain_daemon,1607168
1787327752,32999,arc_client,48080
1787327754,14313,brain_daemon,1637712
1787327754,32999,arc_client,47888
1787327756,14313,brain_daemon,1116144
1787327756,32999,arc_client,43312
1787327758,14313,brain_daemon,1150320
1787327758,32999,arc_client,42880
1787327760,14313,brain_daemon,1185680
1787327760,32999,arc_client,42880
1787327762,14313,brain_daemon,1222528
1787327762,32999,arc_client,43024
1787327764,14313,brain_daemon,1247760
1787327764,32999,arc_client,42848
1787327767,14313,brain_daemon,1171264
1787327767,32999,arc_client,42416
1787327769,14313,brain_daemon,1206928
1787327769,32999,arc_client,42416
1787327771,14313,brain_daemon,1248000
1787327771,32999,arc_client,42416
1787327773,14313,brain_daemon,1285184
1787327773,32999,arc_client,42416
1787327775,14313,brain_daemon,877056
1787327775,32999,arc_client,37456
1787327777,14313,brain_daemon,848608
1787327777,32999,arc_client,38672
1787327779,14313,brain_daemon,828656
1787327779,32999,arc_client,38128
1787327781,14313,brain_daemon,735744
1787327781,32999,arc_client,38096
1787327783,14313,brain_daemon,766960
1787327783,32999,arc_client,38096
1787327785,14313,brain_daemon,812384
1787327785,32999,arc_client,38064
1787327787,14313,brain_daemon,750528
1787327787,32999,arc_client,42736
1787327789,14313,brain_daemon,745184
1787327789,32999,arc_client,47040
1787327791,14313,brain_daemon,756160
1787327791,32999,arc_client,47040
1787327793,14313,brain_daemon,714864
1787327793,32999,arc_client,47248
1787327795,14313,brain_daemon,590096
1787327795,32999,arc_client,47184
1787327797,14313,brain_daemon,590016
1787327797,32999,arc_client,47184
1787327799,14313,brain_daemon,590016
1787327799,32999,arc_client,47184
1787327801,14313,brain_daemon,590016
1787327801,32999,arc_client,47184
1787327803,14313,brain_daemon,590016
1787327803,32999,arc_client,47184
1787327805,14313,brain_daemon,576880
1787327805,32999,arc_client,52320
